time,pm25,pm10,co,no2,o3
2026-01-18 08:00:00,21.8,21.9,1095.0,25.5,29.0
2026-01-18 09:00:00,23.6,23.7,832.0,24.8,36.0
2026-01-18 10:00:00,22.5,22.6,642.0,23.2,49.0
2026-01-18 11:00:00,22.2,22.4,599.0,19.2,76.0
2026-01-18 12:00:00,22.5,22.8,629.0,14.4,108.0
2026-01-18 13:00:00,23.9,24.2,741.0,12.5,124.0
2026-01-18 14:00:00,20.5,20.8,952.0,15.5,111.0
2026-01-18 15:00:00,18.6,18.7,1246.0,21.6,82.0
2026-01-18 16:00:00,19.8,20.0,1582.0,28.7,56.0
2026-01-18 17:00:00,26.0,26.1,2047.0,37.8,41.0
2026-01-18 18:00:00,30.7,30.9,2555.0,47.9,29.0
2026-01-18 19:00:00,32.2,32.5,2810.0,50.9,23.0
2026-01-18 20:00:00,32.4,32.7,2630.0,50.2,19.0
2026-01-18 21:00:00,32.1,32.5,2197.0,49.1,14.0
2026-01-18 22:00:00,32.0,32.6,1760.0,47.0,11.0
2026-01-18 23:00:00,32.1,32.8,1373.0,43.3,12.0
2026-01-19 00:00:00,29.5,30.2,982.0,38.7,15.0
2026-01-19 01:00:00,27.0,27.6,679.0,34.9,18.0
2026-01-19 02:00:00,25.6,26.2,478.0,32.6,20.0
2026-01-19 03:00:00,25.0,25.7,365.0,31.2,21.0
2026-01-19 04:00:00,25.5,26.3,393.0,30.3,23.0
2026-01-19 05:00:00,26.4,27.3,683.0,30.6,24.0
2026-01-19 06:00:00,28.5,29.4,1114.0,31.4,25.0
2026-01-19 07:00:00,34.0,35.3,1372.0,36.1,20.0
2026-01-19 08:00:00,36.4,37.8,1276.0,29.2,50.0
2026-01-19 09:00:00,27.1,27.4,1007.0,19.7,92.0
2026-01-19 10:00:00,26.2,26.5,790.0,12.5,124.0
2026-01-19 11:00:00,26.8,27.1,687.0,9.5,138.0
2026-01-19 12:00:00,29.5,29.7,636.0,8.7,143.0
2026-01-19 13:00:00,31.4,31.7,673.0,9.3,143.0
2026-01-19 14:00:00,32.5,32.8,803.0,11.0,138.0
2026-01-19 15:00:00,34.0,34.3,1020.0,14.1,127.0
2026-01-19 16:00:00,33.2,33.5,1343.0,18.8,113.0
2026-01-19 17:00:00,31.8,32.0,1932.0,27.0,92.0
2026-01-19 18:00:00,36.2,36.4,2627.0,36.8,68.0
2026-01-19 19:00:00,37.4,37.5,2966.0,41.5,51.0
2026-01-19 20:00:00,41.0,41.1,2651.0,40.9,47.0
2026-01-19 21:00:00,43.2,43.2,1980.0,40.0,43.0
2026-01-19 22:00:00,41.1,41.2,1382.0,38.0,40.0
2026-01-19 23:00:00,37.0,37.0,990.0,34.0,42.0
2026-01-20 00:00:00,35.0,35.2,672.0,28.9,46.0
2026-01-20 01:00:00,34.8,34.9,456.0,25.2,48.0
2026-01-20 02:00:00,35.3,35.4,338.0,23.8,46.0
2026-01-20 03:00:00,35.9,36.1,322.0,23.8,42.0
2026-01-20 04:00:00,36.6,36.8,452.0,24.4,40.0
2026-01-20 05:00:00,37.0,37.3,878.0,26.6,37.0
2026-01-20 06:00:00,38.8,38.9,1449.0,29.5,36.0
2026-01-20 07:00:00,52.2,52.4,1756.0,32.3,41.0
2026-01-20 08:00:00,42.8,43.2,1538.0,26.1,70.0
2026-01-20 09:00:00,36.1,36.4,1056.0,17.5,111.0
2026-01-20 10:00:00,34.2,34.6,685.0,11.1,141.0
2026-01-20 11:00:00,35.4,35.7,549.0,8.4,153.0
2026-01-20 12:00:00,34.3,34.7,524.0,7.9,156.0
2026-01-20 13:00:00,36.9,37.3,608.0,8.9,152.0
2026-01-20 14:00:00,35.7,36.0,872.0,11.7,141.0
2026-01-20 15:00:00,32.5,32.7,1246.0,16.2,123.0
2026-01-20 16:00:00,32.4,32.6,1512.0,20.9,105.0
2026-01-20 17:00:00,34.0,34.2,1568.0,26.4,86.0
2026-01-20 18:00:00,34.0,34.3,1517.0,32.3,67.0
2026-01-20 19:00:00,24.3,24.9,1455.0,31.8,55.0
2026-01-20 20:00:00,24.9,25.4,1439.0,31.5,51.0
2026-01-20 21:00:00,27.1,27.5,1413.0,31.0,46.0
2026-01-20 22:00:00,29.0,29.4,1303.0,29.7,44.0
2026-01-20 23:00:00,29.0,29.5,1027.0,26.9,48.0
2026-01-21 00:00:00,26.7,27.1,667.0,23.2,54.0
2026-01-21 01:00:00,24.7,25.1,396.0,20.5,59.0
2026-01-21 02:00:00,25.4,25.8,266.0,19.2,61.0
2026-01-21 03:00:00,26.4,26.7,225.0,18.8,63.0
2026-01-21 04:00:00,26.2,26.4,291.0,19.3,62.0
2026-01-21 05:00:00,25.4,25.6,556.0,21.6,57.0
2026-01-21 06:00:00,25.6,25.7,929.0,24.9,50.0
2026-01-21 07:00:00,23.8,24.0,1145.0,25.5,51.0
2026-01-21 08:00:00,20.2,20.5,1045.0,21.8,59.0
2026-01-21 09:00:00,18.2,18.5,790.0,16.6,71.0
2026-01-21 10:00:00,16.3,16.6,599.0,12.7,80.0
2026-01-21 11:00:00,14.2,14.5,538.0,10.8,86.0
2026-01-21 12:00:00,14.4,14.8,542.0,10.2,90.0
2026-01-21 13:00:00,15.9,16.3,638.0,11.1,91.0
2026-01-21 14:00:00,16.7,17.2,897.0,14.0,89.0
2026-01-21 15:00:00,18.8,19.3,1248.0,18.3,85.0
2026-01-21 16:00:00,20.4,20.7,1505.0,22.8,79.0
2026-01-21 17:00:00,24.0,24.2,1602.0,27.7,69.0
2026-01-21 18:00:00,25.7,25.8,1605.0,32.7,57.0
2026-01-21 19:00:00,33.9,34.0,1532.0,28.1,77.0
2026-01-21 20:00:00,34.0,34.0,1354.0,27.4,75.0
2026-01-21 21:00:00,33.4,33.5,1101.0,26.5,71.0
2026-01-21 22:00:00,33.5,33.6,875.0,25.5,67.0
2026-01-21 23:00:00,34.7,34.7,708.0,24.5,63.0
2026-01-22 00:00:00,33.3,33.4,568.0,23.5,58.0
2026-01-22 01:00:00,28.5,28.7,470.0,22.8,52.0
2026-01-22 02:00:00,23.0,23.4,397.0,22.6,44.0
2026-01-22 03:00:00,19.6,20.5,365.0,22.8,35.0
2026-01-22 04:00:00,17.9,18.8,432.0,23.3,28.0
2026-01-22 05:00:00,17.2,18.1,703.0,24.8,22.0
2026-01-22 06:00:00,18.3,19.2,1074.0,26.7,18.0
2026-01-22 07:00:00,17.2,17.8,1284.0,23.3,23.0
2026-01-22 08:00:00,18.7,20.0,1178.0,21.9,30.0
2026-01-22 09:00:00,17.3,18.3,912.0,19.9,41.0
2026-01-22 10:00:00,17.3,17.7,698.0,17.6,56.0
2026-01-22 11:00:00,19.2,19.6,592.0,14.2,80.0
2026-01-22 12:00:00,20.3,20.7,538.0,10.5,108.0
2026-01-22 13:00:00,22.0,22.4,575.0,8.9,123.0
2026-01-22 14:00:00,21.9,22.3,768.0,11.0,113.0
2026-01-22 15:00:00,16.8,17.1,1052.0,15.2,90.0
2026-01-22 16:00:00,15.5,15.8,1272.0,19.5,69.0
2026-01-22 17:00:00,15.3,15.5,1380.0,23.8,57.0
2026-01-22 18:00:00,15.9,16.1,1424.0,28.3,48.0
2026-01-22 19:00:00,20.2,20.7,1390.0,27.5,53.0
2026-01-22 20:00:00,20.0,20.5,1239.0,26.7,51.0
2026-01-22 21:00:00,19.6,20.6,1011.0,25.5,49.0
2026-01-22 22:00:00,19.3,20.4,813.0,24.3,47.0
2026-01-22 23:00:00,18.7,19.8,685.0,23.2,46.0
2026-01-23 00:00:00,18.6,19.7,587.0,22.1,47.0
2026-01-23 01:00:00,18.5,19.8,506.0,21.4,46.0
2026-01-23 02:00:00,17.9,19.4,401.0,21.3,44.0
2026-01-23 03:00:00,18.0,19.3,312.0,21.6,42.0
2026-01-23 04:00:00,18.1,19.3,346.0,22.0,40.0
2026-01-23 05:00:00,17.5,18.5,635.0,23.1,38.0
2026-01-23 06:00:00,19.0,20.1,1046.0,24.4,36.0
2026-01-23 07:00:00,22.8,25.1,1285.0,23.7,39.0
2026-01-23 08:00:00,21.9,24.0,1180.0,20.6,52.0
2026-01-23 09:00:00,19.3,21.2,902.0,16.2,70.0
2026-01-23 10:00:00,18.5,20.4,676.0,12.6,86.0
2026-01-23 11:00:00,19.2,21.2,579.0,10.3,100.0
2026-01-23 12:00:00,17.4,18.5,534.0,8.7,112.0
2026-01-23 13:00:00,18.5,19.7,526.0,8.4,118.0
2026-01-23 14:00:00,18.9,20.5,540.0,9.4,116.0
2026-01-23 15:00:00,20.5,22.2,592.0,11.5,108.0
2026-01-23 16:00:00,20.5,21.8,716.0,15.1,96.0
2026-01-23 17:00:00,21.7,23.2,989.0,21.1,79.0
2026-01-23 18:00:00,22.1,24.0,1333.0,28.5,59.0
2026-01-23 19:00:00,34.8,37.1,1555.0,56.5,17.0
2026-01-23 20:00:00,33.3,35.5,1560.0,52.6,18.0
2026-01-23 21:00:00,32.6,35.2,1442.0,47.1,20.0
2026-01-23 22:00:00,35.2,37.7,1285.0,42.3,21.0
2026-01-23 23:00:00,36.4,38.9,1089.0,39.3,21.0
2026-01-24 00:00:00,35.3,37.6,854.0,37.0,20.0
2026-01-24 01:00:00,34.0,36.1,663.0,34.9,20.0
2026-01-24 02:00:00,32.9,35.0,504.0,32.7,20.0
2026-01-24 03:00:00,32.1,34.3,388.0,30.8,21.0
2026-01-24 04:00:00,31.5,33.9,437.0,29.2,22.0
2026-01-24 05:00:00,31.7,34.1,833.0,28.7,23.0
2026-01-24 06:00:00,34.7,37.4,1393.0,28.6,25.0
2026-01-24 07:00:00,40.4,42.6,1690.0,33.9,20.0
2026-01-24 08:00:00,31.8,35.5,1455.0,27.9,41.0
2026-01-24 09:00:00,27.9,31.8,956.0,19.6,71.0
2026-01-24 10:00:00,24.6,28.8,571.0,12.8,96.0
2026-01-24 11:00:00,21.5,25.7,452.0,9.0,110.0
2026-01-24 12:00:00,19.0,22.5,447.0,6.8,119.0
2026-01-24 13:00:00,17.8,21.1,478.0,5.8,124.0
2026-01-24 14:00:00,17.4,20.5,515.0,5.4,125.0
2026-01-24 15:00:00,17.3,20.8,588.0,6.1,121.0
2026-01-24 16:00:00,17.4,20.8,712.0,9.7,112.0
2026-01-24 17:00:00,19.1,21.4,923.0,18.5,93.0
2026-01-24 18:00:00,23.2,25.8,1184.0,30.2,68.0
2026-01-24 19:00:00,27.2,29.6,1400.0,36.9,46.0
2026-01-24 20:00:00,28.9,31.1,1581.0,37.3,41.0
2026-01-24 21:00:00,30.5,32.5,1716.0,37.8,34.0
2026-01-24 22:00:00,32.0,33.9,1676.0,37.1,29.0
2026-01-24 23:00:00,31.2,33.1,1313.0,34.2,29.0
2026-01-25 00:00:00,28.8,30.7,776.0,30.1,32.0
2026-01-25 01:00:00,26.8,28.8,378.0,26.8,34.0
2026-01-25 02:00:00,25.7,27.8,210.0,25.2,34.0
2026-01-25 03:00:00,25.6,27.6,181.0,24.4,34.0
2026-01-25 04:00:00,26.0,28.0,335.0,24.2,34.0
2026-01-25 05:00:00,27.5,29.6,855.0,25.2,32.0
2026-01-25 06:00:00,31.0,33.1,1556.0,26.6,31.0
2026-01-25 07:00:00,22.2,25.0,1931.0,20.3,46.0
2026-01-25 08:00:00,22.6,25.6,1650.0,17.6,60.0
2026-01-25 09:00:00,21.9,25.7,1042.0,13.7,80.0
2026-01-25 10:00:00,21.2,24.6,582.0,10.4,98.0
2026-01-25 11:00:00,20.1,21.9,465.0,7.9,113.0
2026-01-25 12:00:00,20.6,21.9,495.0,5.9,127.0
2026-01-25 13:00:00,20.7,22.1,566.0,5.0,136.0
2026-01-25 14:00:00,21.9,23.3,606.0,5.0,138.0
2026-01-25 15:00:00,22.4,23.7,685.0,6.1,136.0
2026-01-25 16:00:00,22.6,24.1,911.0,9.2,127.0
2026-01-25 17:00:00,23.6,24.8,1481.0,16.2,109.0
2026-01-25 18:00:00,25.2,26.5,2197.0,25.3,85.0
2026-01-25 19:00:00,29.6,31.2,2569.0,32.8,65.0
2026-01-25 20:00:00,29.7,31.0,2293.0,32.4,60.0
2026-01-25 21:00:00,30.2,31.5,1673.0,31.8,54.0
2026-01-25 22:00:00,29.5,31.4,1133.0,30.7,49.0
2026-01-25 23:00:00,27.3,29.4,816.0,28.8,48.0
2026-01-26 00:00:00,25.0,27.1,580.0,26.5,48.0
2026-01-26 01:00:00,23.2,25.4,418.0,24.7,48.0
2026-01-26 02:00:00,22.1,24.2,313.0,24.0,46.0
2026-01-26 03:00:00,21.5,23.6,282.0,23.9,44.0
2026-01-26 04:00:00,21.3,23.3,376.0,23.8,43.0
2026-01-26 05:00:00,21.1,23.2,722.0,23.8,41.0
2026-01-26 06:00:00,22.1,24.2,1193.0,23.7,40.0
2026-01-26 07:00:00,27.5,30.0,1450.0,30.0,34.0
2026-01-26 08:00:00,25.5,28.3,1278.0,25.9,44.0
2026-01-26 09:00:00,23.0,25.9,892.0,20.2,58.0
2026-01-26 10:00:00,20.3,21.8,604.0,15.1,74.0
2026-01-26 11:00:00,19.4,20.2,507.0,10.9,95.0
2026-01-26 12:00:00,19.7,20.4,508.0,7.3,117.0
2026-01-26 13:00:00,20.9,21.7,641.0,5.7,131.0
2026-01-26 14:00:00,21.8,22.5,1005.0,6.3,131.0
2026-01-26 15:00:00,22.1,22.6,1502.0,8.8,122.0
2026-01-26 16:00:00,23.1,23.7,1871.0,13.6,109.0
2026-01-26 17:00:00,25.0,25.5,2014.0,22.2,90.0
2026-01-26 18:00:00,28.2,28.6,2030.0,33.1,66.0
2026-01-26 19:00:00,27.8,27.8,1952.0,36.9,45.0
2026-01-26 20:00:00,29.9,29.9,1759.0,39.3,38.0
2026-01-26 21:00:00,34.7,34.7,1472.0,42.5,28.0
2026-01-26 22:00:00,38.2,38.2,1194.0,43.8,21.0
2026-01-26 23:00:00,37.8,38.0,941.0,41.4,20.0
2026-01-27 00:00:00,36.6,36.7,698.0,37.1,23.0
2026-01-27 01:00:00,35.6,35.9,515.0,33.2,25.0
2026-01-27 02:00:00,34.2,34.6,395.0,30.3,26.0
2026-01-27 03:00:00,31.5,32.6,335.0,28.0,28.0
2026-01-27 04:00:00,30.4,31.7,387.0,26.9,29.0
2026-01-27 05:00:00,30.7,32.1,655.0,28.7,28.0
2026-01-27 06:00:00,33.8,35.4,1034.0,31.8,28.0
2026-01-27 07:00:00,32.7,35.0,1256.0,31.0,33.0
2026-01-27 08:00:00,32.0,34.9,1157.0,27.6,46.0
2026-01-27 09:00:00,28.5,31.7,901.0,22.9,65.0
2026-01-27 10:00:00,24.0,25.5,712.0,19.1,80.0
2026-01-27 11:00:00,19.2,20.0,669.0,16.4,90.0
2026-01-27 12:00:00,19.2,19.8,694.0,14.5,96.0
2026-01-27 13:00:00,22.5,23.2,774.0,14.9,96.0
2026-01-27 14:00:00,24.2,24.7,909.0,18.6,85.0
2026-01-27 15:00:00,23.0,23.4,1099.0,24.6,66.0
2026-01-27 16:00:00,22.7,23.1,1337.0,31.2,50.0
2026-01-27 17:00:00,29.0,29.3,1710.0,39.2,38.0
2026-01-27 18:00:00,33.9,34.1,2131.0,47.8,28.0
2026-01-27 19:00:00,37.1,37.3,2325.0,56.1,23.0
2026-01-27 20:00:00,36.2,36.4,2114.0,54.6,20.0
2026-01-27 21:00:00,36.1,36.3,1676.0,52.3,15.0
2026-01-27 22:00:00,38.0,38.3,1278.0,49.4,12.0
2026-01-27 23:00:00,37.4,38.4,1000.0,45.5,12.0
2026-01-28 00:00:00,34.3,35.4,760.0,41.0,15.0
2026-01-28 01:00:00,30.5,31.5,582.0,36.8,17.0
2026-01-28 02:00:00,26.5,27.6,446.0,33.0,19.0
2026-01-28 03:00:00,23.6,24.7,371.0,29.6,21.0
2026-01-28 04:00:00,23.1,24.3,433.0,27.6,22.0
2026-01-28 05:00:00,23.7,25.0,771.0,28.7,17.0
2026-01-28 06:00:00,26.7,27.9,1246.0,31.2,11.0
2026-01-28 07:00:00,27.7,29.2,1519.0,28.7,21.0
2026-01-28 08:00:00,24.2,26.6,1390.0,28.2,28.0
2026-01-28 09:00:00,24.2,26.8,1060.0,27.3,37.0
2026-01-28 10:00:00,24.3,25.4,789.0,25.6,50.0
2026-01-28 11:00:00,25.9,26.8,656.0,22.2,67.0
2026-01-28 12:00:00,26.1,27.0,583.0,17.9,87.0
2026-01-28 13:00:00,26.9,27.9,595.0,14.6,105.0
2026-01-28 14:00:00,27.3,28.5,724.0,11.7,122.0
2026-01-28 15:00:00,29.2,30.6,938.0,9.7,137.0
2026-01-28 16:00:00,30.2,31.8,1166.0,12.8,136.0
2026-01-28 17:00:00,28.3,29.3,1438.0,25.1,108.0
2026-01-28 18:00:00,34.2,35.2,1724.0,42.3,66.0
2026-01-28 19:00:00,30.9,31.5,1867.0,36.3,51.0
2026-01-28 20:00:00,32.6,33.3,1771.0,36.7,44.0
2026-01-28 21:00:00,32.1,32.8,1532.0,37.1,33.0
2026-01-28 22:00:00,32.0,32.7,1283.0,37.1,25.0
2026-01-28 23:00:00,32.5,33.6,1050.0,36.2,21.0
2026-01-29 00:00:00,32.2,33.5,807.0,34.9,20.0
2026-01-29 01:00:00,31.4,32.8,613.0,33.5,19.0
2026-01-29 02:00:00,30.6,32.0,453.0,31.9,19.0
2026-01-29 03:00:00,29.9,31.4,341.0,30.4,19.0
2026-01-29 04:00:00,30.3,31.9,385.0,29.7,19.0
2026-01-29 05:00:00,31.3,33.1,743.0,31.4,16.0
2026-01-29 06:00:00,34.8,36.9,1256.0,34.0,12.0
2026-01-29 07:00:00,40.6,42.6,1552.0,38.3,29.0
2026-01-29 08:00:00,31.3,34.9,1412.0,33.3,48.0
2026-01-29 09:00:00,26.1,28.8,1056.0,26.2,76.0
2026-01-29 10:00:00,25.7,26.8,768.0,19.7,103.0
2026-01-29 11:00:00,27.9,28.9,650.0,14.4,131.0
2026-01-29 12:00:00,31.0,31.9,601.0,9.7,158.0
2026-01-29 13:00:00,30.7,31.7,597.0,6.8,173.0
2026-01-29 14:00:00,29.2,30.3,576.0,5.0,168.0
2026-01-29 15:00:00,26.0,27.1,600.0,5.1,150.0
2026-01-29 16:00:00,22.9,24.3,836.0,10.1,127.0
2026-01-29 17:00:00,25.4,26.5,1520.0,24.0,98.0
2026-01-29 18:00:00,33.4,34.3,2416.0,42.9,64.0
2026-01-29 19:00:00,35.2,37.0,2986.0,41.6,47.0
2026-01-29 20:00:00,34.5,35.9,2960.0,40.6,44.0
2026-01-29 21:00:00,36.8,38.1,2609.0,39.2,40.0
2026-01-29 22:00:00,43.2,44.2,2199.0,38.3,36.0
2026-01-29 23:00:00,49.7,50.8,1771.0,38.7,32.0
2026-01-30 00:00:00,53.3,54.2,1285.0,39.6,27.0
2026-01-30 01:00:00,54.6,55.3,893.0,39.9,23.0
2026-01-30 02:00:00,54.4,55.1,620.0,39.2,19.0
2026-01-30 03:00:00,52.6,53.6,440.0,37.9,16.0
2026-01-30 04:00:00,49.0,49.8,429.0,36.4,15.0
2026-01-30 05:00:00,46.9,47.8,742.0,35.2,16.0
2026-01-30 06:00:00,48.0,50.3,1224.0,33.9,20.0
2026-01-30 07:00:00,44.2,46.8,1487.0,33.4,31.0
2026-01-30 08:00:00,32.1,36.4,1291.0,27.6,54.0
2026-01-30 09:00:00,27.3,31.1,877.0,19.4,85.0
2026-01-30 10:00:00,24.0,25.3,579.0,12.8,112.0
2026-01-30 11:00:00,26.1,27.2,547.0,8.7,132.0
2026-01-30 12:00:00,27.6,28.7,632.0,6.0,148.0
2026-01-30 13:00:00,28.3,29.3,719.0,5.5,152.0
2026-01-30 14:00:00,28.8,29.8,703.0,5.7,140.0
2026-01-30 15:00:00,30.9,31.9,690.0,8.1,116.0
2026-01-30 16:00:00,28.3,28.9,877.0,17.7,91.0
2026-01-30 17:00:00,31.3,32.0,1513.0,43.1,63.0
2026-01-30 18:00:00,48.1,48.8,2350.0,75.7,33.0
2026-01-30 19:00:00,37.6,38.0,2841.0,45.1,48.0
2026-01-30 20:00:00,41.1,41.4,2661.0,51.0,36.0
2026-01-30 21:00:00,49.9,50.2,2134.0,58.9,20.0
2026-01-30 22:00:00,59.4,59.5,1687.0,63.9,8.0
2026-01-30 23:00:00,58.4,58.6,1501.0,63.2,4.0
2026-01-31 00:00:00,61.7,61.9,1396.0,59.6,4.0
2026-01-31 01:00:00,66.6,66.8,1254.0,56.2,4.0
2026-01-31 02:00:00,63.6,63.8,942.0,54.4,2.0
2026-01-31 03:00:00,67.8,68.0,594.0,52.9,0.0
2026-01-31 04:00:00,66.4,66.6,492.0,50.7,2.0
2026-01-31 05:00:00,63.3,63.3,896.0,47.9,6.0
2026-01-31 06:00:00,63.6,63.8,1547.0,44.5,14.0
2026-01-31 07:00:00,61.2,61.7,1944.0,40.1,56.0
2026-01-31 08:00:00,39.5,39.5,1827.0,32.3,92.0
2026-01-31 09:00:00,31.7,31.8,1458.0,21.4,141.0
2026-01-31 10:00:00,30.2,30.3,1120.0,12.8,175.0
2026-01-31 11:00:00,27.2,27.5,880.0,8.3,182.0
2026-01-31 12:00:00,25.4,25.8,671.0,6.0,175.0
2026-01-31 13:00:00,25.2,25.6,578.0,5.8,161.0
2026-01-31 14:00:00,26.7,27.2,649.0,7.7,142.0
2026-01-31 15:00:00,23.3,23.6,836.0,11.7,116.0
2026-01-31 16:00:00,25.1,25.5,1079.0,17.5,93.0
2026-01-31 17:00:00,28.3,28.8,1439.0,26.9,74.0
2026-01-31 18:00:00,34.5,34.9,1855.0,38.2,58.0
2026-01-31 19:00:00,40.6,41.1,2078.0,48.5,45.0
2026-01-31 20:00:00,47.4,47.7,1963.0,53.3,34.0
2026-01-31 21:00:00,52.5,52.9,1655.0,59.3,20.0
2026-01-31 22:00:00,48.4,48.5,1340.0,59.7,15.0
2026-01-31 23:00:00,34.2,34.3,1050.0,48.8,27.0
2026-02-01 00:00:00,29.7,29.7,753.0,32.1,47.0
2026-02-01 01:00:00,24.8,24.9,535.0,19.8,61.0
2026-02-01 02:00:00,22.4,22.5,402.0,16.2,63.0
2026-02-01 03:00:00,24.0,24.0,349.0,16.8,58.0
2026-02-01 04:00:00,26.5,26.6,446.0,18.3,54.0
2026-02-01 05:00:00,27.9,28.1,849.0,20.5,48.0
2026-02-01 06:00:00,30.2,30.3,1401.0,23.5,42.0
2026-02-01 07:00:00,29.0,29.3,1703.0,24.3,52.0
2026-02-01 08:00:00,28.5,28.6,1507.0,20.5,84.0
2026-02-01 09:00:00,29.1,29.2,1062.0,15.1,128.0
2026-02-01 10:00:00,29.5,29.6,713.0,10.8,165.0
2026-02-01 11:00:00,29.2,29.2,587.0,8.2,188.0
2026-02-01 12:00:00,29.2,29.2,557.0,6.7,204.0
2026-02-01 13:00:00,30.7,30.7,594.0,6.7,207.0
2026-02-01 14:00:00,31.9,31.9,690.0,8.5,191.0
2026-02-01 15:00:00,29.9,30.2,852.0,11.9,163.0
2026-02-01 16:00:00,33.5,33.8,1068.0,16.9,135.0
2026-02-01 17:00:00,34.9,35.2,1403.0,24.7,111.0
2026-02-01 18:00:00,38.4,38.5,1791.0,34.1,88.0
2026-02-01 19:00:00,31.7,31.7,2023.0,42.7,45.0
2026-02-01 20:00:00,35.3,35.4,1993.0,42.1,43.0
2026-02-01 21:00:00,38.2,38.2,1807.0,41.2,40.0
2026-02-01 22:00:00,40.9,40.9,1575.0,39.3,41.0
2026-02-01 23:00:00,42.8,42.8,1297.0,35.9,47.0
2026-02-02 00:00:00,43.7,43.7,974.0,31.5,57.0
2026-02-02 01:00:00,42.3,42.3,715.0,27.4,66.0
2026-02-02 02:00:00,38.3,38.3,526.0,23.3,76.0
2026-02-02 03:00:00,34.5,34.5,401.0,19.4,87.0
2026-02-02 04:00:00,32.2,32.2,435.0,17.8,90.0
2026-02-02 05:00:00,31.5,31.5,791.0,20.7,77.0
2026-02-02 06:00:00,32.5,32.5,1306.0,25.8,57.0
2026-02-02 07:00:00,66.8,67.3,1588.0,32.2,67.0
2026-02-02 08:00:00,55.9,56.1,1391.0,25.9,99.0
2026-02-02 09:00:00,45.9,46.2,960.0,17.1,143.0
2026-02-02 10:00:00,40.6,41.0,642.0,10.2,173.0
2026-02-02 11:00:00,34.7,35.0,576.0,6.6,177.0
2026-02-02 12:00:00,30.2,30.6,622.0,4.8,167.0
2026-02-02 13:00:00,26.9,27.3,706.0,5.0,154.0
2026-02-02 14:00:00,25.1,25.5,785.0,7.2,141.0
2026-02-02 15:00:00,26.5,26.9,902.0,11.4,124.0
2026-02-02 16:00:00,26.3,26.5,1113.0,16.9,107.0
2026-02-02 17:00:00,29.5,29.7,1550.0,25.0,87.0
2026-02-02 18:00:00,33.6,33.9,2082.0,34.6,67.0
2026-02-02 19:00:00,23.2,23.4,2369.0,45.1,27.0
2026-02-02 20:00:00,26.6,26.7,2214.0,43.9,26.0
2026-02-02 21:00:00,29.1,29.2,1815.0,42.2,25.0
2026-02-02 22:00:00,32.8,32.8,1425.0,39.9,25.0
2026-02-02 23:00:00,35.4,35.5,1100.0,36.8,26.0
2026-02-03 00:00:00,35.3,35.3,785.0,33.1,28.0
2026-02-03 01:00:00,34.5,34.6,565.0,30.0,30.0
2026-02-03 02:00:00,34.3,34.3,457.0,27.5,30.0
2026-02-03 03:00:00,34.7,34.8,445.0,25.6,30.0
2026-02-03 04:00:00,36.1,36.2,564.0,24.6,32.0
2026-02-03 05:00:00,38.5,38.6,949.0,25.9,36.0
2026-02-03 06:00:00,42.8,43.0,1466.0,28.1,42.0
2026-02-03 07:00:00,57.2,57.4,1743.0,28.1,60.0
2026-02-03 08:00:00,54.1,54.4,1547.0,22.8,88.0
2026-02-03 09:00:00,41.0,41.3,1113.0,15.4,127.0
2026-02-03 10:00:00,36.0,36.3,771.0,9.7,159.0
2026-02-03 11:00:00,35.7,36.1,635.0,7.0,181.0
2026-02-03 12:00:00,36.4,36.8,591.0,5.9,197.0
2026-02-03 13:00:00,39.0,39.2,634.0,6.5,198.0
2026-02-03 14:00:00,39.1,39.3,794.0,8.2,176.0
2026-02-03 15:00:00,33.4,33.8,1041.0,11.4,139.0
2026-02-03 16:00:00,29.8,30.2,1275.0,17.6,105.0
2026-02-03 17:00:00,35.0,35.5,1456.0,29.4,80.0
2026-02-03 18:00:00,43.0,43.2,1624.0,44.2,59.0
2026-02-03 19:00:00,41.0,41.0,1804.0,51.0,40.0
2026-02-03 20:00:00,45.4,45.5,2068.0,50.0,33.0
2026-02-03 21:00:00,44.6,44.6,2344.0,48.6,24.0
2026-02-03 22:00:00,42.5,42.6,2437.0,46.6,17.0
2026-02-03 23:00:00,42.6,42.6,2218.0,43.9,13.0
2026-02-04 00:00:00,41.4,41.6,1816.0,40.7,12.0
2026-02-04 01:00:00,39.0,39.1,1426.0,37.7,10.0
2026-02-04 02:00:00,36.9,37.1,1054.0,34.9,7.0
2026-02-04 03:00:00,35.0,35.4,694.0,32.2,5.0
2026-02-04 04:00:00,32.7,33.2,525.0,30.0,6.0
2026-02-04 05:00:00,32.0,32.5,718.0,29.0,12.0
2026-02-04 06:00:00,34.0,34.6,1102.0,28.4,23.0
2026-02-04 07:00:00,37.5,39.1,1338.0,29.8,41.0
2026-02-04 08:00:00,26.8,28.3,1252.0,25.0,52.0
2026-02-04 09:00:00,18.9,20.1,1018.0,18.3,69.0
2026-02-04 10:00:00,15.4,15.8,818.0,12.7,86.0
2026-02-04 11:00:00,15.6,15.7,694.0,9.3,104.0
2026-02-04 12:00:00,16.8,16.9,604.0,7.0,123.0
2026-02-04 13:00:00,19.1,19.2,604.0,6.1,139.0
2026-02-04 14:00:00,24.6,24.7,717.0,6.4,156.0
2026-02-04 15:00:00,30.2,30.5,920.0,8.0,170.0
2026-02-04 16:00:00,34.2,34.9,1204.0,11.7,170.0
